claim_id,user_id,user_phone,aadhar_number,vehicle_type,vehicle_subtype,vehicle_age,vehicle_model,chassis_number,policy_number,policy_validity,claim_type,previous_claims,claim_frequency_30d,accident_type,accident_severity,accident_location,garage_city,claim_amount,repair_estimate,garage_id,agent_id,document_verified,damage_consistency,image_uploaded,days_to_claim,is_fraud
4290c555-686b-44a6-afb3-3e7422cb3487,4bc64b7e-02c8-4fa9-810b-d1fcb4cfb4b9,9482732134,686264725890,car,XUV,1,Model_31,9e91cf91-f,d1b8d075,4,accident,5,1,major,low,Bangalore,Pune,42758,26210,G002,A10,0,1,1,7,1
4548dc26-ba1e-4cd4-9f8b-94b22a05e3e4,0897171a-5066-4e58-bf55-bd2717499b51,9806020770,514616343265,car,sedan,4,Model_6,f5ae67a4-6,df86a259,3,accident,3,4,minor,high,Pune,Pune,51252,47415,G001,A12,0,0,0,3,0
cf8aad3f-f59e-48d4-88af-0a6c9b52d4ce,492d0abc-f5b9-4626-8483-8a0f41da7f18,9836631768,353692035233,bike,cruiser,4,Model_19,fd09e940-2,f89f0c28,5,accident,1,1,major,medium,Mumbai,Delhi,271384,33923,G001,A11,0,0,1,4,1
82d81062-1157-464c-a106-419c167d1fbf,83e218ee-62fe-4a8e-975b-12e98b96f648,9223142112,425537132536,bike,classic,6,Model_3,3fae87f7-1,d2bb5867,3,accident,1,5,minor,low,Pune,Mumbai,11744,7790,G002,A12,1,1,1,3,0
e92dada0-b6f0-4411-a203-3ee6335e9227,0a8abf3b-3eb2-4f4e-9a0e-05dd500ee184,9982893716,210896254363,bike,classic,4,Model_22,e58345ea-c,4dc5c7d8,3,theft,0,4,major,low,Delhi,Mumbai,318736,39842,G002,A11,0,1,0,5,1
0d77fb7f-96b0-4ad0-a12f-cc5b432b6eb0,ae5f03a0-576c-4fa0-be7c-dde668045fce,9146775689,980293916628,bike,classic,9,Model_12,220fca87-f,62a6b933,5,theft,0,3,major,low,Pune,Bangalore,196870,39374,G002,A11,0,0,1,6,1
feef36cb-51ce-4c30-b869-f8e325097968,8b4b7e2a-d86c-4153-a284-5bbb489be1b6,9878412096,656731664618,bike,sports,6,Model_32,e7f38bc2-d,3be46fbd,1,accident,2,4,major,low,Delhi,Mumbai,19823,15638,G003,A12,1,0,0,7,0
8ecec57f-0e5b-4f95-9873-d85d8765fce6,bacbe193-8283-44ee-b7d1-9a7f02901115,9357843243,428449451442,bike,scooty,9,Model_40,0b548327-6,1056e71b,2,theft,0,1,major,medium,Bangalore,Pune,30267,24907,G002,A12,0,1,1,2,0
04325031-2123-4dd9-86e2-4e196add487e,b6cf15e9-2383-4cd6-9193-c18846345aaf,9135003048,953732120802,bike,sports,4,Model_27,07a55376-6,e3582407,4,accident,3,0,major,low,Pune,Pune,114429,38143,G003,A11,1,1,1,7,1
1ad74ea2-a1e1-416e-bada-92d2b1b91084,fd3ddc6e-6a19-49ad-a616-8a59257b1dce,9763113143,777929323460,bike,scooty,7,Model_10,c99a9dd2-d,a8cd6f44,2,theft,6,1,minor,medium,Mumbai,Pune,31819,23609,G003,A12,0,1,0,10,1
42600548-8085-408e-8b00-09a305ec30ec,703aa646-9bb9-4f68-b0ab-a6e3381e6a6c,9070777142,475444730839,car,hatchback,8,Model_17,bcd40186-c,e9e11610,5,theft,1,1,major,low,Mumbai,Delhi,29102,20946,G002,A10,0,1,0,6,0
e8e40d74-f015-4a6e-809a-1a041cc2da94,438a89e0-a28a-4424-aca2-a25947b5b243,9624193636,130901987043,car,XUV,6,Model_28,04bad9bd-9,63d528b5,3,theft,3,3,major,low,Bangalore,Delhi,28712,7178,G003,A11,0,1,0,5,1
56f52683-9c52-40ed-8eed-dfe1b41bb826,1facb13c-e664-4d98-ae42-f91e4e8a6257,9746000183,941264103576,bike,cruiser,2,Model_44,f63fda56-5,989fd9d2,4,accident,3,3,major,medium,Mumbai,Mumbai,21968,8682,G003,A11,1,1,1,6,0
2ae4a30d-9f53-4ddd-bd5d-d85b4fdc210a,94a6610c-3663-47ca-846d-35221a097c92,9207905505,666405975967,bike,sports,2,Model_25,99decbad-b,ae3ffe87,2,accident,2,1,minor,high,Delhi,Pune,62680,46998,G003,A11,1,1,1,7,0
396ba4a8-957e-4a4e-a376-9ed6297a7ffe,80536dec-6af8-431a-9069-142611091b26,9642750983,284012966687,car,SUV,1,Model_11,aeff0497-0,316e9b8a,4,accident,2,1,minor,low,Bangalore,Delhi,255465,36495,G002,A12,0,0,0,6,1
8bf5daa4-d85b-4c7f-97c4-604810d07242,44604844-567b-4edc-9cb7-d6d736b9068a,9633299571,135717550748,car,hatchback,5,Model_47,509cf402-8,6098cb77,4,theft,1,2,major,high,Bangalore,Pune,40883,40322,G002,A10,0,0,1,2,0
21597587-b180-4958-905d-723a43406111,867cc451-30ee-44e1-a137-8cc4dc72ea35,9759233179,755400812834,car,SUV,2,Model_23,03c1ce63-8,65a474cb,2,theft,0,1,minor,high,Delhi,Delhi,50426,38140,G001,A10,1,0,1,3,0
c49eb864-b4ee-4ef9-bc34-0a272e079082,dd36d6a4-84a2-4f51-a2e8-0b162854934c,9031908720,809224523854,bike,sports,2,Model_14,26073c12-0,13f0ad02,2,accident,1,0,major,low,Delhi,Pune,28120,7030,G001,A10,1,1,0,10,1
2efc013a-6f94-4e67-adeb-433974d9de3d,2f85cb0e-ecc3-421e-b780-3844e715a9ab,9687466535,551663262909,car,hatchback,10,Model_2,c2373292-5,12bceb76,5,theft,6,3,major,high,Mumbai,Pune,53005,39583,G002,A12,0,0,1,6,1
d101a675-45db-43f8-a103-b6478b4649db,3a49bff3-f291-4e9a-9e95-54e95c56db18,9503853766,700695287010,bike,classic,7,Model_26,ce34cd44-8,5394288e,5,theft,4,5,major,medium,Delhi,Pune,187422,31237,G001,A11,0,0,1,4,1
3879c972-9b46-4880-ba03-7190cf729514,cefc87aa-f8c1-4560-a6b7-459ff4a03288,9074881652,479232206130,bike,sports,8,Model_8,0a5fd05e-e,8349a46f,4,accident,1,5,major,low,Pune,Pune,24563,9895,G003,A11,1,0,0,4,0
92b7d41b-b53a-4197-884c-f0f1e6e51bac,c03e5d93-f10f-4b91-8117-bf864a5c36a6,9438280145,650914447266,car,sedan,3,Model_37,d4374e5a-0,c2fcea6d,4,theft,5,0,major,medium,Mumbai,Mumbai,153306,17034,G002,A11,1,1,1,8,1
4066831f-2a52-4c54-929e-ea51013277f3,eec71e50-c3a5-4ebd-a6bd-df88ce3e01aa,9824940558,317345556510,bike,cruiser,3,Model_42,edb5ba68-9,33d635f2,2,accident,3,5,minor,medium,Delhi,Bangalore,423710,42371,G002,A11,1,0,1,2,1
22c4888d-5b3a-4258-a587-d7d001a1c203,805cf414-7c0f-45ba-a46d-3c3e09c7332c,9113607128,620686553875,bike,classic,4,Model_18,24b20f5d-f,f26b55ba,4,theft,3,3,major,high,Bangalore,Bangalore,13575,5146,G001,A11,0,0,0,2,0
39c15295-c096-4a25-83b9-12b70a0b4b10,57f2a10b-2ac7-43de-9c06-eb38258f25d5,9494516771,720580479398,bike,scooty,2,Model_17,e2af456f-7,78847c15,2,theft,1,4,minor,high,Delhi,Delhi,20838,15794,G002,A12,0,0,0,7,0
d1f1d7bd-0c2a-4bf4-b04c-62498705791c,fa3d29d7-ee88-4ea5-ad15-0a0470dda958,9067924283,920827080911,car,sedan,6,Model_42,3e964eee-6,82ee8ade,4,theft,4,5,minor,low,Mumbai,Mumbai,16478,12737,G003,A11,1,0,1,2,0
008db58d-e69a-40fc-8c4c-3f1dfdf685a0,281dd24f-5b97-4433-bb5d-883b90c2d6f1,9153610429,143052015046,car,hatchback,9,Model_2,1c47fb50-b,079cf794,4,theft,4,2,minor,high,Delhi,Mumbai,36373,29737,G001,A10,1,0,1,2,0
50df3f31-812f-4a5c-a88a-058cd0aa9d66,d3c4bcb8-54a0-4df7-887a-39301ddbac25,9518547670,371132417292,bike,scooty,3,Model_10,5a5ddc66-d,7b2c8f31,4,accident,1,2,minor,high,Delhi,Bangalore,30392,23945,G001,A10,0,0,1,6,0
f8aee123-ff03-42f1-a1f7-5e2379d17fbd,1ed3b2bb-5621-47da-a442-c60cfca80928,9736331447,606729254215,bike,scooty,9,Model_23,d6e155b2-e,2ba0ddb1,1,accident,1,3,minor,low,Pune,Bangalore,37634,25587,G001,A12,1,1,1,6,0
bff91b29-424a-4d83-9aad-f8257b1bae22,c19196f1-bab2-4b00-be3c-d36e3d478bea,9429307218,271418543839,car,hatchback,9,Model_44,d6a687e2-4,10913588,4,theft,5,2,minor,high,Bangalore,Delhi,52082,35583,G003,A10,0,0,1,10,1
24aea33f-59ca-42de-b6a2-4e5f6f6dd130,f3c7d2c5-c69b-4bc3-9ca9-3d7ed7803954,9684950145,403568355915,car,XUV,2,Model_10,599cfc78-a,67900292,4,theft,6,0,major,low,Delhi,Mumbai,23817,7410,G003,A12,0,0,0,5,1
2fb361f4-4024-4a47-8d38-29738c7a4445,0f5b0bb0-7033-4447-b4aa-ea0ace36fe45,9975967606,142965940248,car,sedan,6,Model_28,8d4d32a9-8,0253efdc,2,accident,5,3,minor,medium,Bangalore,Mumbai,43164,30717,G002,A12,0,0,0,10,1
46a2a37f-1fe9-4d58-98d7-a87af04f617d,8daf05c7-5454-4d1b-ba09-3cf5397087f6,9030535695,897967043309,bike,cruiser,10,Model_15,fbe69f38-1,4124c8a4,2,accident,0,3,major,high,Pune,Mumbai,14032,12727,G002,A10,0,0,0,3,0
6363fa34-ff89-4118-9e6e-f6c92819eee1,b303aa61-21c5-4339-a434-b2d2d1e5463a,9946512825,423251070933,car,sedan,3,Model_36,ff8da728-3,e007c029,5,theft,1,3,major,high,Bangalore,Delhi,39924,13308,G001,A12,0,0,0,10,1
3a60ce06-991c-4ef1-b88a-52cca9c5c087,c8223bba-6c54-44c8-b7d7-ff4292895499,9576372083,451737343139,bike,classic,8,Model_31,e60e954a-4,1b0752b4,5,accident,6,4,minor,low,Mumbai,Bangalore,127465,25493,G003,A10,1,0,1,5,1
749ce668-c61c-46e7-b6b7-91339a76586f,def5243d-f926-4f02-a31c-a8ea0660f2ba,9208418530,791877606838,bike,classic,4,Model_19,08bfe632-0,8cc67d32,5,accident,3,3,minor,low,Pune,Pune,201908,28844,G001,A10,1,1,0,8,1
d73a6f8a-b5c0-40cd-a948-ca192e917101,9cfc688c-5960-4039-9f3a-e81edfbcfcef,9833277322,521484379385,bike,classic,2,Model_49,6f22032e-7,96607618,5,accident,1,3,minor,high,Bangalore,Delhi,35461,19070,G002,A10,0,1,1,1,0
aebc1024-e8eb-4ee4-9292-20f11f1aec91,92be4a61-161a-4c8c-9ad1-2619223cf612,9146081463,408507662663,bike,sports,8,Model_35,ba196bcf-8,710e37ce,4,accident,4,4,minor,medium,Pune,Pune,34650,21008,G003,A11,0,1,1,6,0
d7b33997-b389-4f24-a4ee-e2c1aa9076c4,9ead6df0-32e9-4e28-b3a1-7fbbeaab641f,9501153127,899123772749,bike,cruiser,5,Model_19,5f254e61-d,c40a5cbf,5,theft,4,5,minor,high,Delhi,Pune,39421,24227,G003,A11,0,0,0,6,0
2530fb1c-1fa0-4a01-bdd5-ed5bd4d0690a,e6e75638-8bf0-4b2d-9d3c-b64535c41e93,9340406129,983171256623,bike,cruiser,5,Model_23,c2ae0dab-4,8cef05e4,2,theft,0,1,minor,low,Mumbai,Delhi,355420,35542,G002,A11,0,1,0,2,1
1267058c-a25b-4506-8738-8724ed032d73,97399304-c6df-431e-888f-707fbd7e1fb4,9477024074,494888745861,car,sedan,4,Model_5,812edc4b-a,10d3408f,1,theft,0,4,major,medium,Bangalore,Delhi,100056,12507,G001,A12,0,1,1,3,1
9445595a-923c-4a06-8c69-0e261466cdee,edebcfb0-0b1a-4b13-aeb8-24b38ac43889,9963734067,649782193343,car,hatchback,4,Model_44,74bc20e7-b,132e61cd,2,theft,0,2,minor,medium,Pune,Mumbai,237265,33895,G001,A10,1,0,1,7,1
daad8972-2567-42ff-b2b8-224cb2efefbc,7a096014-55cb-4676-9719-662ec31880aa,9049265756,947468884412,car,sedan,7,Model_45,52fdea01-c,2b8622bf,4,theft,3,5,minor,low,Mumbai,Pune,55488,38314,G001,A11,1,0,0,1,0
7f196db9-b5e4-43d6-9dd5-113f2bc99db2,29e80654-9461-429b-85d2-35fc5fa5351d,9380592813,548349792657,car,hatchback,9,Model_12,dd5dd647-6,66308952,5,accident,6,5,major,high,Delhi,Mumbai,21568,12297,G001,A11,0,1,1,3,1
0e42bfe3-a543-49c7-b242-3f982cf9e92b,b31fe68b-e922-4c3c-bb95-44cf274f2904,9334835117,573041476811,bike,sports,8,Model_36,41ac8d7a-b,63dafeb5,5,accident,2,1,minor,high,Pune,Mumbai,48818,43392,G003,A11,0,1,0,4,0
92da0f23-54c0-4247-b181-60a0b7e3e6a4,a289ef68-91ae-46a1-88a4-93e41dd781f8,9655027900,202511888907,car,XUV,10,Model_4,67a88130-b,6a23528a,4,accident,6,4,minor,medium,Pune,Delhi,10170,9328,G002,A12,1,0,0,5,1
d899916a-56e7-406e-828e-4f97e2f550ba,8556ea59-060e-4b55-864b-8057f0dcbc0d,9430030467,318814217810,car,hatchback,9,Model_45,3ffbca9c-7,6a868327,4,accident,2,3,minor,medium,Pune,Bangalore,29791,13578,G001,A12,0,1,0,8,0
5641c15d-6988-4a5c-8234-588985c7ceae,757253c0-8606-4175-8497-4a6a8e434df2,9914810181,447563933708,car,SUV,6,Model_20,522fff2a-9,e4822f8f,4,accident,1,3,major,high,Bangalore,Mumbai,55746,47656,G003,A10,1,1,1,4,0
998cba9d-4605-4d3c-8176-b0e53ce2bcf7,52ffbde8-621d-4eb3-93cf-06a1145d656d,9846322653,589138959552,bike,cruiser,3,Model_1,7a27a378-1,4fd4e6bf,2,accident,3,4,major,medium,Mumbai,Pune,130760,26152,G002,A11,1,1,1,1,1
8e0cc0ce-3235-4e35-bd32-79ac229e58d8,076fee80-a4df-4aae-8846-5e49f30e91af,9615819907,803882687515,bike,cruiser,3,Model_9,a5fa611f-c,c2a0b7d0,3,theft,3,4,minor,low,Delhi,Bangalore,225744,37624,G002,A11,0,1,1,2,1
674fed24-c615-49c7-acdb-3562d35d60c0,51e761dd-75b3-4835-85bb-12a23343ce9f,9255810636,922306411121,bike,sports,10,Model_19,1cbd9812-0,aa71bcf6,4,theft,2,0,major,high,Mumbai,Bangalore,43472,37341,G003,A12,0,0,1,3,0
38f83c3c-fbf5-4eb2-b66e-0e14e27dcbaf,940542ed-9872-4429-a8bb-90545ef3faf2,9674411344,866904799641,car,XUV,8,Model_23,7283f64f-5,106c4dbb,2,theft,5,5,major,high,Bangalore,Delhi,24426,7030,G003,A11,1,0,1,3,1
b44c2018-575d-4298-b71c-9a470c20cc91,7b7ee3ae-bb58-4f4b-9fd0-9681cd6ecf11,9693924112,717153358631,car,hatchback,6,Model_47,1a03aa05-4,89910060,1,theft,2,0,major,low,Pune,Pune,198090,33015,G003,A10,1,0,0,3,1
c67e348e-c6b5-4e7d-821f-557e00d40d75,0ab46350-bc1a-4f5c-8998-af835fcd5375,9263560153,930382495967,car,XUV,4,Model_42,652417d4-3,41ff881b,5,theft,6,3,major,low,Delhi,Bangalore,36504,23836,G003,A10,0,1,0,4,1
8c4de1a3-74e1-46d2-9048-5aa5bf390e86,8f995dcd-ddf3-47ee-a714-143bf03d3611,9270699152,926683246062,car,XUV,9,Model_32,5d949756-b,ddf6b137,3,theft,1,3,major,high,Pune,Pune,58129,45350,G002,A12,1,0,1,8,0
b764616a-4b81-44b5-8776-c32cffcc33be,67803147-5391-4373-9ae7-0e7bbff004c0,9173349175,147785462855,bike,classic,10,Model_42,d69afad7-c,34bf5f93,2,accident,4,2,major,high,Mumbai,Pune,124565,17795,G002,A11,0,1,1,1,1
1805882f-ed07-426a-8c44-1da992e93f62,5794171c-b3b7-4785-bafd-f148ae50d795,9553539395,852132921140,bike,classic,3,Model_3,e181c661-9,b4434c06,1,theft,5,0,minor,low,Delhi,Delhi,51149,45885,G001,A11,1,1,0,7,1
c064bff8-1006-41db-80f1-7c05adc775b9,08ee18bd-c695-4fdf-9668-ecd4ed60417d,9101031301,159776834438,car,SUV,1,Model_50,3d1cea7c-4,9558cd34,4,theft,6,3,minor,medium,Mumbai,Pune,128976,32244,G003,A12,0,1,0,9,1
3e5352d1-9739-458c-a0ce-111620c10c92,fee224e5-620c-4707-86a9-94a590397f5d,9522908707,907220538253,car,SUV,6,Model_15,3a9f5392-4,71e0f60b,5,accident,3,3,minor,low,Mumbai,Pune,149277,49759,G001,A12,1,1,1,3,1
fd477b88-d903-4f39-a45c-a98d338de6c8,007e20ff-6c42-4a7e-990f-c9149593c25f,9545258847,367348856906,bike,classic,4,Model_31,261393d4-2,b4bc3eb7,4,accident,3,1,minor,high,Pune,Mumbai,46247,40968,G003,A12,0,1,1,4,0
adc22342-6169-4af8-829a-77d81a69cf0e,9f903207-e3c4-48f8-9fbd-bb4a233d1891,9695776940,873726517879,car,XUV,9,Model_31,1eb04abd-5,5e1ca62a,1,theft,4,4,minor,high,Mumbai,Mumbai,39697,24963,G003,A11,1,0,1,2,0
e8f8de1f-0a1c-4d70-84d9-feb7efbe7183,d1b93842-1185-4017-bb79-b7de4de67e0b,9587742645,859264718102,bike,classic,2,Model_23,e0291a71-9,cebb23c9,2,theft,6,3,major,low,Mumbai,Bangalore,38455,27768,G003,A10,1,0,0,1,1
ec69effb-b090-447a-8418-c4f8afd9c71f,09773527-e794-4cfa-aee1-f8a9962ad9fb,9967011947,168463590539,bike,cruiser,4,Model_23,26c4f402-7,b5f9faee,5,theft,1,3,minor,low,Pune,Pune,35162,16441,G002,A12,1,1,0,1,0
746dec4c-3392-484a-b39c-9687d8bbad99,81a41b17-62d0-4ac5-81bb-a517c8586224,9084900399,575788787971,bike,scooty,7,Model_42,d217dd03-e,35ce5e8c,1,accident,1,4,major,low,Delhi,Pune,51200,43650,G001,A10,0,1,0,8,0
2ca3e12e-467d-4def-9c6d-2c7fbdb1263c,5d85fd81-7809-4863-9c27-be7762df9034,9674299617,810620862573,bike,scooty,4,Model_23,4b847f97-5,ec56fc90,1,accident,3,1,minor,high,Mumbai,Mumbai,19323,14962,G001,A11,1,1,1,7,0
fbfa02d1-9548-437c-a983-e1fce4c07a59,ef742d81-ad8b-4802-bca8-919ffcd632ab,9132845016,221775285843,car,sedan,2,Model_16,1f158bbc-4,07a6b2ec,4,accident,3,1,minor,medium,Mumbai,Mumbai,55052,48964,G001,A10,1,0,0,10,0
ced77962-b154-4cac-bacd-f7e3964cb45d,150fce52-d474-4b11-98b0-cdf3d63632c2,9855891678,550728294302,bike,scooty,3,Model_42,e199d2e1-8,ae7fbfdb,2,accident,3,3,minor,high,Mumbai,Delhi,69426,23142,G002,A12,0,1,0,1,1
c36ded9c-a7bd-4d4a-99ab-e64909a850a7,8d9db7db-17d3-49df-bb26-41e55e272f03,9931011127,948625503513,bike,scooty,8,Model_30,8ca20575-1,a7a1742d,3,accident,5,3,minor,medium,Pune,Bangalore,26010,5202,G001,A10,1,1,0,7,1
50b60e08-2598-4ac6-924b-6db0b43b0b22,7642c706-071d-4778-9672-a626575dff8a,9655084573,781278055996,car,XUV,4,Model_45,44e4fee8-e,c5df59cc,1,theft,0,5,major,medium,Delhi,Delhi,53585,45028,G003,A11,0,1,0,1,0
e51b6756-e138-442b-a37d-86a3f92f2e5c,40dd1bf5-76bb-48a0-9352-3f72609d5ac9,9652273986,232698451285,car,SUV,5,Model_39,81002a99-5,c1dede6f,3,theft,5,5,minor,high,Delhi,Mumbai,41050,27998,G002,A10,0,1,0,8,1
746eaa10-0158-40df-af5c-2d9f82731968,f10dba63-002b-4ec7-b704-a277dfbb6c74,9047151647,897689719245,car,SUV,1,Model_29,e607402a-7,19ecc6bb,1,theft,0,4,major,high,Delhi,Bangalore,18833,11677,G001,A12,0,1,1,8,0
7ce1ade7-0cde-4c1b-b4f7-a061380df8f2,85271c02-aa82-4ec2-8c1a-d267d79e9f4e,9483222164,201020808172,car,hatchback,1,Model_17,2694a274-4,454d4130,5,theft,5,1,minor,medium,Delhi,Delhi,41020,29315,G003,A12,1,1,1,3,1
3bf94eb7-3eab-416d-a483-760028d37d69,36fc8ba9-3622-4731-8707-4ee18142e361,9864889874,597513825049,bike,sports,5,Model_37,4e76f363-a,7e76d16f,2,theft,5,3,major,medium,Pune,Mumbai,56529,37844,G001,A12,0,0,1,8,1
ed9580d8-dcbe-49e7-9853-3b0455b80afd,a52b99e0-5fc8-4813-aca2-d2158e4cc155,9619189662,655321076926,car,XUV,10,Model_26,017e8403-2,79fdb522,5,theft,3,0,major,low,Mumbai,Mumbai,266874,44479,G003,A12,1,1,0,6,1
c670fb73-0cd1-4cfc-9847-98f4d3c16b81,1c95bb6a-335e-4a6f-80e8-658db8a26aee,9420297161,248070896494,bike,cruiser,1,Model_45,9246471f-d,9e4309df,2,theft,3,2,major,low,Bangalore,Pune,19444,9748,G002,A12,1,0,1,10,0
aa3d79a9-6bf0-4db5-83c7-7a892ae43a45,3b0bcf55-db97-4f9d-8aee-b2e8e62cbb03,9141007401,684520255846,bike,classic,4,Model_12,01da31db-f,d02793cd,3,accident,5,0,minor,low,Bangalore,Pune,26640,15568,G001,A10,1,1,1,5,1
de8ab784-f822-414b-a690-22c430b6fd2d,f744df7c-ecab-4cc5-b522-8fc5ba565a2e,9477691979,974695428306,car,SUV,6,Model_14,5b95c2a8-9,51987022,4,accident,1,0,major,low,Bangalore,Pune,148923,49641,G001,A10,1,0,1,4,1
9bfa52e2-f7d4-49a8-b975-f2e35072c5a6,5f2d8dee-ad59-4467-a8fd-67968a5ace58,9937562107,411397778340,car,sedan,6,Model_11,b2dcf0a5-a,5234412c,2,theft,2,3,major,high,Delhi,Pune,52692,43428,G001,A11,1,0,0,2,0
93941a2b-23e4-4d6c-8f1f-3d1c288fbb34,24946e58-fac3-44b0-a14a-ce2a20ddeeef,9937469875,315416216343,car,SUV,5,Model_36,0aa85c96-f,fad72754,2,accident,5,3,major,high,Bangalore,Bangalore,56908,46106,G002,A10,1,1,0,4,1
e60c856d-84a9-443a-af66-af12171e9454,3f8c7d3c-1ca3-4a30-affe-b4050094ca08,9875656164,434315163365,car,XUV,7,Model_25,521059ac-b,fe507421,5,accident,0,5,minor,high,Bangalore,Pune,46464,7744,G002,A11,1,0,0,1,1
c8335625-318e-4bd4-b261-7c15c5359f15,81c4c62d-a438-4b0d-b84b-d843bb78a757,9404929638,734951489752,bike,scooty,4,Model_28,fa192404-7,a81d6be3,1,theft,5,3,minor,low,Pune,Pune,62497,46089,G003,A12,0,0,1,4,1
c42760e8-e52a-4cfe-a13c-dfec7ceaee0d,14feecc1-4abb-4ee1-9742-e508a020ed4a,9499905438,177847512486,bike,cruiser,1,Model_37,8553c421-9,d0f7dfea,5,accident,3,1,major,high,Pune,Bangalore,41687,35240,G002,A12,1,1,0,2,0
aca3d0e1-0f87-46de-98aa-7bf292731a2d,274ad7f0-de44-4b31-a765-b5048982c303,9831835479,867256094507,car,XUV,9,Model_12,2a4e0aaa-9,cb317619,5,accident,3,2,minor,high,Pune,Bangalore,194010,38802,G002,A11,1,0,0,4,1
5971b617-665c-40c9-908f-538fdd0452a3,148d0ac3-7f36-4852-bd68-44e13179b499,9570515331,547045760540,bike,scooty,4,Model_19,f02ffbda-9,dbfc5dbd,1,accident,2,4,major,high,Delhi,Bangalore,246944,30868,G001,A10,1,0,0,1,1
71fbca88-5797-41fc-94b9-b65c7917b83d,a11f80a2-fde8-441c-a7dc-2f25bc58d130,9089516365,442191102439,bike,sports,9,Model_6,ba2f8b7c-b,963a3706,1,theft,0,4,minor,high,Pune,Pune,60704,41577,G002,A10,1,0,1,3,0
40ec045a-b711-42cb-b19a-bc2358185acc,126c07ba-9303-4002-b174-994a53c6a9f2,9851948008,915543722294,car,hatchback,1,Model_29,bbef4db6-0,7591d7bc,4,theft,3,1,major,low,Pune,Mumbai,65018,46083,G002,A12,1,1,0,7,0
139aa78c-59db-4df2-a477-a54b78fc6075,b1bd9c5c-2ce2-44d3-b8c0-6e59a3c80749,9445778314,170284852447,bike,scooty,8,Model_8,098c0414-2,f2c3cbb8,2,theft,5,1,minor,low,Bangalore,Bangalore,38062,27640,G001,A11,1,1,0,7,1
f8beef67-45c8-423f-88e5-4c2956481506,311bc0ec-d2a9-46fc-b000-7ceaa2fd6913,9941759620,918108252915,car,XUV,6,Model_1,1888f731-e,2aaf1ff4,5,theft,6,0,minor,medium,Delhi,Mumbai,210820,42164,G002,A11,1,1,0,7,1
0a665ba1-021b-48ad-b7f0-53592484fcb4,5d78a182-d441-46bc-b1ba-31f8ccc53c57,9154485430,969920898600,bike,cruiser,1,Model_31,569ebbdf-6,647ba60f,2,accident,3,4,minor,low,Pune,Pune,44405,33860,G003,A10,0,1,0,9,0
6a836a68-cef1-4d6a-8950-d694dc65ee1f,b95087d7-fd6c-4e88-a2b1-d0357a931fca,9602411790,410944341908,car,hatchback,4,Model_49,91606031-1,8e481507,4,theft,2,2,major,low,Mumbai,Mumbai,46707,35805,G001,A10,1,1,0,1,0
754f3e91-13fb-409d-a0bd-13436622d0a4,7765691c-efae-4545-b062-d62c5cc5ee9f,9929191037,486085365486,car,sedan,10,Model_8,54d3f187-4,dc02c23a,2,theft,0,2,minor,high,Pune,Delhi,39918,35041,G002,A12,0,1,0,9,0
18dfe774-6b7d-4d2a-9c97-fd98533f9a37,9fa11890-7def-4081-be94-9a8e0472cff5,9109508871,809727682751,bike,scooty,8,Model_38,d86aee9b-a,4839e6cc,3,theft,5,5,major,low,Mumbai,Pune,35845,29523,G001,A10,0,0,0,8,1
e80f79e0-f3fb-4103-b210-f2eeedb2bd51,79512212-e246-4de6-a64a-75fc290b588c,9555358959,491595460709,car,SUV,9,Model_10,8306e87f-f,966fc59d,1,accident,6,0,minor,high,Mumbai,Mumbai,64024,8003,G003,A11,0,1,0,3,1
c593a314-0ffd-4cae-94b2-0f851f43dd18,6b0b7551-9c66-4bee-a65f-35443e527809,9102802913,442425691806,car,XUV,4,Model_49,134d98f6-d,645a05b8,3,accident,1,5,minor,high,Delhi,Delhi,57750,9625,G002,A11,1,0,1,2,1
ddaf5a74-9e06-40cf-afd7-c49736ba3b8e,2f731480-3d90-48e0-a96d-41b7f59cd1e5,9245449132,660431572068,bike,scooty,2,Model_20,3b15179b-0,4c3e4d4a,1,theft,0,5,minor,low,Pune,Mumbai,138615,27723,G002,A12,1,0,1,3,1
0d30640b-1744-4258-97ea-aca15317983d,f26356a6-a79b-46f2-9439-8d324c5623e4,9062615512,144583022064,bike,scooty,9,Model_7,fbdb6ac6-5,9c1f077c,3,theft,2,4,minor,medium,Bangalore,Delhi,212610,42522,G001,A10,1,0,0,4,1
b1067551-e9bd-4eb3-b572-57888187c0c4,175b0e2e-4255-4207-9f45-f042aa23e0e7,9776327266,898447539466,car,XUV,6,Model_7,91e3716b-5,34e725ed,1,accident,6,5,major,low,Mumbai,Pune,8174,5833,G003,A10,1,1,0,9,1
9f882058-678d-41fa-9f20-494ccb7a30aa,9855fec9-eccb-493c-bdd2-60a449a2813e,9748945138,573897846775,bike,cruiser,7,Model_42,99b449a8-f,1e213664,2,accident,3,3,major,high,Bangalore,Bangalore,54702,45009,G003,A10,1,1,1,3,0
1e22319f-390f-439d-aeb7-b9cab7c81ffc,6efde998-2bf9-42da-8a3c-d210cf6cc071,9106986734,782234890398,car,SUV,10,Model_19,9e60e82d-9,0700c02e,4,theft,5,0,major,low,Pune,Delhi,37665,21737,G003,A10,0,0,1,10,1
